sentances,predictions
"IL-6-stimulation of PBMC from SS cases revealed prolonged activation of STAT-3 with reduced negative regulation by SOCS3, and enhanced expression of IL-17.","[{'IL-6-stimulation': 'O'}, {'of': 'O'}, {'PBMC': 'O'}, {'from': 'O'}, {'SS': 'I-Entity'}, {'cases': 'O'}, {'revealed': 'O'}, {'prolonged': 'O'}, {'activation': 'O'}, {'of': 'O'}, {'STAT-3': 'O'}, {'with': 'O'}, {'reduced': 'O'}, {'negative': 'O'}, {'regulation': 'O'}, {'by': 'O'}, {'SOCS3,': 'O'}, {'and': 'O'}, {'enhanced': 'O'}, {'expression': 'O'}, {'of': 'O'}, {'IL-17.': 'O'}]"
Fatigue VAS correlated with oral sicca symptoms but was inversely correlated with age.,"[{'Fatigue': 'I-Entity'}, {'VAS': 'O'}, {'correlated': 'O'}, {'with': 'O'}, {'oral': 'O'}, {'sicca': 'I-Entity'}, {'symptoms': 'I-Entity'}, {'but': 'O'}, {'was': 'O'}, {'inversely': 'O'}, {'correlated': 'O'}, {'with': 'O'}, {'age.': 'O'}]"
"Review of systems questionnaire, medical history, dry eye questionnaire and laboratory work-up (Sjogren-specific antibody A (SSA), Sjogren-specific antibody B (SSB), rheumatoid factor (RF) and antinuclear antibody (ANA)) were obtained.","[{'Review': 'O'}, {'of': 'O'}, {'systems': 'O'}, {'questionnaire,': 'O'}, {'medical': 'O'}, {'history,': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'questionnaire': 'O'}, {'and': 'O'}, {'laboratory': 'O'}, {'work-up': 'O'}, {'(Sjogren-specific': 'O'}, {'antibody': 'O'}, {'A': 'O'}, {'(SSA),': 'O'}, {'Sjogren-specific': 'B-Entity'}, {'antibody': 'O'}, {'B': 'O'}, {'(SSB),': 'O'}, {'rheumatoid': 'B-Entity'}, {'factor': 'I-Entity'}, {'(RF)': 'O'}, {'and': 'O'}, {'antinuclear': 'O'}, {'antibody': 'I-Entity'}, {'(ANA))': 'O'}]"
"There is currently no cure; therapy is tailored for each patient to reduce symptoms, avoid complications, and improve quality of life.","[{'There': 'O'}, {'is': 'O'}, {'currently': 'O'}, {'no': 'O'}, {'cure;': 'O'}, {'therapy': 'O'}, {'is': 'O'}, {'tailored': 'O'}, {'for': 'O'}, {'each': 'O'}, {'patient': 'O'}, {'to': 'O'}, {'reduce': 'O'}, {'symptoms,': 'O'}, {'avoid': 'O'}, {'complications,': 'O'}, {'and': 'O'}, {'improve': 'O'}, {'quality': 'O'}, {'of': 'O'}, {'life.': 'O'}]"
"In patients with 1-SS and in the SS group as a whole, we observed independent and significant associations between cysts and anti-SSB/La seropositivity or cLPD.","[{'In': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'1-SS': 'O'}, {'and': 'O'}, {'in': 'O'}, {'the': 'O'}, {'SS': 'I-Entity'}, {'group': 'O'}, {'as': 'O'}, {'a': 'O'}, {'whole,': 'O'}, {'we': 'O'}, {'observed': 'O'}, {'independent': 'O'}, {'and': 'O'}, {'significant': 'O'}, {'associations': 'O'}, {'between': 'O'}, {'cysts': 'O'}, {'and': 'O'}, {'anti-SSB/La': 'O'}, {'seropositivity': 'O'}, {'or': 'O'}, {'cLPD.': 'O'}]"
"In this case-report we describe clinical features, radiographic findings, and treatment of a SS NMOSD patient presenting with severely decreased visual acuity, visual hallucinations, and encephalopathy.","[{'In': 'O'}, {'this': 'O'}, {'case-report': 'O'}, {'we': 'O'}, {'describe': 'O'}, {'clinical': 'O'}, {'features,': 'O'}, {'radiographic': 'O'}, {'findings,': 'O'}, {'and': 'O'}, {'treatment': 'O'}, {'of': 'O'}, {'a': 'O'}, {'SS': 'O'}, {'NMOSD': 'I-Entity'}, {'patient': 'O'}, {'presenting': 'O'}, {'with': 'O'}, {'severely': 'O'}, {'decreased': 'I-Entity'}, {'visual': 'I-Entity'}, {'acuity,': 'I-Entity'}, {'visual': 'B-Entity'}, {'hallucinations,': 'I-Entity'}, {'and': 'O'}, {'encephalopathy.': 'I-Entity'}]"
Early recognition and prompt treatment results in excellent outcome.Oct 6.patient with Sjogren syndrome.,"[{'Early': 'O'}, {'recognition': 'O'}, {'and': 'O'}, {'prompt': 'O'}, {'treatment': 'O'}, {'results': 'O'}, {'in': 'O'}, {'excellent': 'O'}, {'outcome.Oct': 'O'}, {'6.patient': 'O'}, {'with': 'O'}, {'Sjogren': 'B-Entity'}, {'syndrome.': 'I-Entity'}]"
Twenty-four eyes from 13 patients with previously diagnosed Sjogren disease who presented to our institution with dry eye symptoms and had thermal pulsation treatment were prospectively followed up.,"[{'Twenty-four': 'O'}, {'eyes': 'O'}, {'from': 'O'}, {'13': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'previously': 'O'}, {'diagnosed': 'O'}, {'Sjogren': 'B-Entity'}, {'disease': 'I-Entity'}, {'who': 'O'}, {'presented': 'O'}, {'to': 'O'}, {'our': 'O'}, {'institution': 'O'}, {'with': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'symptoms': 'O'}, {'and': 'O'}, {'had': 'O'}, {'thermal': 'O'}, {'pulsation': 'O'}, {'treatment': 'O'}, {'were': 'O'}, {'prospectively': 'O'}, {'followed': 'O'}, {'up.': 'O'}]"
Deletion of CCX-CKR results in accelerated experimental autoimmunity induced by immunization.,"[{'Deletion': 'O'}, {'of': 'O'}, {'CCX-CKR': 'O'}, {'results': 'O'}, {'in': 'O'}, {'accelerated': 'O'}, {'experimental': 'O'}, {'autoimmunity': 'I-Entity'}, {'induced': 'O'}, {'by': 'O'}, {'immunization.': 'O'}]"
"A 57-year-old Caucasian woman with a background of mild connective tissue disease presented to our rheumatologist with intermittent left-sided facial pain and swelling, accompanied by hearing loss in her left ear.","[{'A': 'O'}, {'57-year-old': 'O'}, {'Caucasian': 'O'}, {'woman': 'O'}, {'with': 'O'}, {'a': 'O'}, {'background': 'O'}, {'of': 'O'}, {'mild': 'O'}, {'connective': 'B-Entity'}, {'tissue': 'I-Entity'}, {'disease': 'I-Entity'}, {'presented': 'O'}, {'to': 'O'}, {'our': 'O'}, {'rheumatologist': 'O'}, {'with': 'O'}, {'intermittent': 'O'}, {'left-sided': 'O'}, {'facial': 'O'}, {'pain': 'I-Entity'}, {'and': 'O'}, {'swelling,': 'I-Entity'}, {'accompanied': 'O'}, {'by': 'O'}, {'hearing': 'B-Entity'}, {'loss': 'I-Entity'}, {'in': 'O'}, {'her': 'O'}, {'left': 'O'}, {'ear.': 'O'}]"
Initially with IV methylprednisone and Cyclophosphamide therapy followed by Mycophenolate mofetil (MMF) maintenance therapy with good response.,"[{'Initially': 'O'}, {'with': 'O'}, {'IV': 'O'}, {'methylprednisone': 'I-Entity'}, {'and': 'O'}, {'Cyclophosphamide': 'I-Entity'}, {'therapy': 'O'}, {'followed': 'O'}, {'by': 'O'}, {'Mycophenolate': 'B-Entity'}, {'mofetil': 'I-Entity'}, {'(MMF)': 'O'}, {'maintenance': 'O'}, {'therapy': 'O'}, {'with': 'O'}, {'good': 'O'}, {'response.': 'O'}]"
Morphological characteristics of corneal epithelial layers and cellular densities were evaluated by four trained graders from the Doheny Eye Institute.,"[{'Morphological': 'O'}, {'characteristics': 'O'}, {'of': 'O'}, {'corneal': 'O'}, {'epithelial': 'O'}, {'layers': 'O'}, {'and': 'O'}, {'cellular': 'O'}, {'densities': 'O'}, {'were': 'O'}, {'evaluated': 'O'}, {'by': 'O'}, {'four': 'O'}, {'trained': 'O'}, {'graders': 'O'}, {'from': 'O'}, {'the': 'O'}, {'Doheny': 'O'}, {'Eye': 'O'}, {'Institute.': 'O'}]"
There is still work going on to find effective and equivocal detection methods.,"[{'There': 'O'}, {'is': 'O'}, {'still': 'O'}, {'work': 'O'}, {'going': 'O'}, {'on': 'O'}, {'to': 'O'}, {'find': 'O'}, {'effective': 'O'}, {'and': 'O'}, {'equivocal': 'O'}, {'detection': 'O'}, {'methods.': 'O'}]"
Primary SS (pSS) is the most commonly associated disease to lung interstitial pneumonia (LIP) (25%).,"[{'Primary': 'B-Entity'}, {'SS': 'I-Entity'}, {'(pSS)': 'O'}, {'is': 'O'}, {'the': 'O'}, {'most': 'O'}, {'commonly': 'O'}, {'associated': 'O'}, {'disease': 'O'}, {'to': 'O'}, {'lung': 'O'}, {'interstitial': 'B-Entity'}, {'pneumonia': 'I-Entity'}, {'(LIP)': 'O'}, {'(25%).': 'O'}]"
Tear osmolarity may also be a useful test for the diagnosis of dry eye disease.,"[{'Tear': 'O'}, {'osmolarity': 'O'}, {'may': 'O'}, {'also': 'O'}, {'be': 'O'}, {'a': 'O'}, {'useful': 'O'}, {'test': 'O'}, {'for': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'dry': 'B-Entity'}, {'eye': 'I-Entity'}, {'disease.': 'I-Entity'}]"
"Among them, lymphocytic interstitial pneumonia (LIP) is mainly associated with primary Sjogrens syndrome (pSS).","[{'Among': 'O'}, {'them,': 'O'}, {'lymphocytic': 'B-Entity'}, {'interstitial': 'I-Entity'}, {'pneumonia': 'I-Entity'}, {'(LIP)': 'O'}, {'is': 'O'}, {'mainly': 'O'}, {'associated': 'O'}, {'with': 'O'}, {'primary': 'B-Entity'}, {'Sjogrens': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'(pSS).': 'O'}]"
"LPR was diagnosed with positive scores on the Reflux Symptom Index and Reflux and Reflux Finding Score, corroborated by esophagogastroduodenoscopy and/or 24-hour pH-metry.","[{'LPR': 'I-Entity'}, {'was': 'O'}, {'diagnosed': 'O'}, {'with': 'O'}, {'positive': 'O'}, {'scores': 'O'}, {'on': 'O'}, {'the': 'O'}, {'Reflux': 'B-Entity'}, {'Symptom': 'O'}, {'Index': 'O'}, {'and': 'O'}, {'Reflux': 'I-Entity'}, {'and': 'O'}, {'Reflux': 'O'}, {'Finding': 'O'}, {'Score,': 'O'}, {'corroborated': 'O'}, {'by': 'O'}, {'esophagogastroduodenoscopy': 'O'}, {'and/or': 'O'}, {'24-hour': 'O'}, {'pH-metry.': 'O'}]"
"In this paper, we discuss the cholestatic liver diseases (primary biliary cirrhosis, primary sclerosing cholangitis and immunoglobulin G4 associated cholangitis) and associated autoimmune diseases.10.1586/17474124.2016.1095088.","[{'In': 'O'}, {'this': 'O'}, {'paper,': 'O'}, {'we': 'O'}, {'discuss': 'O'}, {'the': 'O'}, {'cholestatic': 'B-Entity'}, {'liver': 'I-Entity'}, {'diseases': 'I-Entity'}, {'(primary': 'O'}, {'biliary': 'I-Entity'}, {'cirrhosis,': 'I-Entity'}, {'primary': 'B-Entity'}, {'sclerosing': 'I-Entity'}, {'cholangitis': 'I-Entity'}, {'and': 'O'}, {'immunoglobulin': 'O'}, {'G4': 'O'}, {'associated': 'O'}, {'cholangitis)': 'I-Entity'}, {'and': 'O'}, {'associated': 'O'}, {'autoimmune': 'B-Entity'}, {'diseases.10.1586/17474124.2016.1095088.': 'I-Entity'}]"
"Based on the aforementioned evaluations, four patients (17%) had polyuria with normal bladder function, nine patients (39%) had detrusor overactivity (DO), seven patients (32%) had bladder hypersensitivity (including two patients (9%) diagnosed with IC), and three patients (13%) had negative findings.","[{'Based': 'O'}, {'on': 'O'}, {'the': 'O'}, {'aforementioned': 'O'}, {'evaluations,': 'O'}, {'four': 'O'}, {'patients': 'O'}, {'(17%)': 'O'}, {'had': 'O'}, {'polyuria': 'I-Entity'}, {'with': 'O'}, {'normal': 'O'}, {'bladder': 'O'}, {'function,': 'O'}, {'nine': 'O'}, {'patients': 'O'}, {'(39%)': 'O'}, {'had': 'O'}, {'detrusor': 'B-Entity'}, {'overactivity': 'I-Entity'}, {'(DO),': 'O'}, {'seven': 'O'}, {'patients': 'O'}, {'(32%)': 'O'}, {'had': 'O'}, {'bladder': 'B-Entity'}, {'hypersensitivity': 'I-Entity'}, {'(including': 'O'}, {'two': 'O'}, {'patients': 'O'}, {'(9%)': 'O'}]"
About 18.7% (n = 3) of our parasympathetic dysfunction patients had autonomic symptoms.,"[{'About': 'O'}, {'18.7%': 'O'}, {'(n': 'O'}, {'=': 'O'}, {'3)': 'O'}, {'of': 'O'}, {'our': 'O'}, {'parasympathetic': 'B-Entity'}, {'dysfunction': 'I-Entity'}, {'patients': 'O'}, {'had': 'O'}, {'autonomic': 'O'}, {'symptoms.': 'O'}]"
Chemotaxis assays were performed to study migration induced by CXCL10 and CCL25.,"[{'Chemotaxis': 'O'}, {'assays': 'O'}, {'were': 'O'}, {'performed': 'O'}, {'to': 'O'}, {'study': 'O'}, {'migration': 'O'}, {'induced': 'O'}, {'by': 'O'}, {'CXCL10': 'I-Entity'}, {'and': 'O'}, {'CCL25.': 'I-Entity'}]"
"Subjects who had been seen by an arthritis center rheumatologist were identified, and the medical records reviewed.","[{'Subjects': 'O'}, {'who': 'O'}, {'had': 'O'}, {'been': 'O'}, {'seen': 'O'}, {'by': 'O'}, {'an': 'O'}, {'arthritis': 'I-Entity'}, {'center': 'O'}, {'rheumatologist': 'O'}, {'were': 'O'}, {'identified,': 'O'}, {'and': 'O'}, {'the': 'O'}, {'medical': 'O'}, {'records': 'O'}, {'reviewed.': 'O'}]"
It comprises an etiologically heterogenous group of inflammatory renal disorders which primarily affect the renal interstitium and tubuli.,"[{'It': 'O'}, {'comprises': 'O'}, {'an': 'O'}, {'etiologically': 'O'}, {'heterogenous': 'O'}, {'group': 'O'}, {'of': 'O'}, {'inflammatory': 'B-Entity'}, {'renal': 'I-Entity'}, {'disorders': 'I-Entity'}, {'which': 'O'}, {'primarily': 'O'}, {'affect': 'O'}, {'the': 'O'}, {'renal': 'O'}, {'interstitium': 'O'}, {'and': 'O'}, {'tubuli.': 'O'}]"
Initial manifestation of SS as an acute fulminant peripheral neuropathy is extremely rare.,"[{'Initial': 'O'}, {'manifestation': 'O'}, {'of': 'O'}, {'SS': 'I-Entity'}, {'as': 'O'}, {'an': 'O'}, {'acute': 'O'}, {'fulminant': 'B-Entity'}, {'peripheral': 'I-Entity'}, {'neuropathy': 'I-Entity'}, {'is': 'O'}, {'extremely': 'O'}, {'rare.': 'O'}]"
As for the composition of comprehensive effect for dry eyes and dry mouth improvement: The score for dry eyes and dry mouth decreased in the two groups more after treatment than before treatment.,"[{'As': 'O'}, {'for': 'O'}, {'the': 'O'}, {'composition': 'O'}, {'of': 'O'}, {'comprehensive': 'O'}, {'effect': 'O'}, {'for': 'O'}, {'dry': 'B-Entity'}, {'eyes': 'I-Entity'}, {'and': 'O'}, {'dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'improvement:': 'O'}, {'The': 'O'}, {'score': 'O'}, {'for': 'O'}, {'dry': 'B-Entity'}, {'eyes': 'I-Entity'}, {'and': 'O'}, {'dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'decreased': 'O'}, {'in': 'O'}, {'the': 'O'}, {'two': 'O'}, {'groups': 'O'}, {'more': 'O'}, {'after': 'O'}, {'treatment': 'O'}, {'than': 'O'}, {'before': 'O'}, {'treatment.': 'O'}]"
Panx1 and proinflammatory factors were upregulated during acute inflammation at days 1 to 3 after the IL1≈í¬± injection.,"[{'Panx1': 'O'}, {'and': 'O'}, {'proinflammatory': 'O'}, {'factors': 'O'}, {'were': 'O'}, {'upregulated': 'O'}, {'during': 'O'}, {'acute': 'O'}, {'inflammation': 'I-Entity'}, {'at': 'O'}, {'days': 'O'}, {'1': 'O'}, {'to': 'O'}, {'3': 'O'}, {'after': 'O'}, {'the': 'O'}, {'IL1≈í¬±': 'O'}, {'injection.': 'O'}]"
Thirty-six patients (72%) fulfilled the criteria for the diagnosis of neuropathy.,"[{'Thirty-six': 'O'}, {'patients': 'O'}, {'(72%)': 'O'}, {'fulfilled': 'O'}, {'the': 'O'}, {'criteria': 'O'}, {'for': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'neuropathy.': 'I-Entity'}]"
"The two groups were compared for fatigue, sleepiness, anxiety, and depression scores, and for the frequency of obstructive apneas and hypopneas during sleep.","[{'The': 'O'}, {'two': 'O'}, {'groups': 'O'}, {'were': 'O'}, {'compared': 'O'}, {'for': 'O'}, {'fatigue,': 'I-Entity'}, {'sleepiness,': 'I-Entity'}, {'anxiety,': 'I-Entity'}, {'and': 'O'}, {'depression': 'I-Entity'}, {'scores,': 'O'}, {'and': 'O'}, {'for': 'O'}, {'the': 'O'}, {'frequency': 'O'}, {'of': 'O'}, {'obstructive': 'B-Entity'}, {'apneas': 'I-Entity'}, {'and': 'O'}, {'hypopneas': 'I-Entity'}, {'during': 'O'}, {'sleep.': 'O'}]"
"In addition to sicca syndrome and swollen salivary glands, systemic features manifest in the majority of patients, and are severe in 15%, particularly affecting the joints, skin, lungs, and peripheral nervous system.","[{'In': 'O'}, {'addition': 'O'}, {'to': 'O'}, {'sicca': 'B-Entity'}, {'syndrome': 'I-Entity'}, {'and': 'O'}, {'swollen': 'B-Entity'}, {'salivary': 'I-Entity'}, {'glands,': 'I-Entity'}, {'systemic': 'O'}, {'features': 'O'}, {'manifest': 'O'}, {'in': 'O'}, {'the': 'O'}, {'majority': 'O'}, {'of': 'O'}, {'patients,': 'O'}, {'and': 'O'}, {'are': 'O'}, {'severe': 'O'}, {'in': 'O'}, {'15%,': 'O'}, {'particularly': 'O'}, {'affecting': 'O'}, {'the': 'O'}, {'joints,': 'O'}, {'skin,': 'O'}, {'lungs,': 'I-Entity'}, {'and': 'O'}, {'peripheral': 'O'}, {'nervous': 'O'}, {'system.': 'O'}]"
Sjogren's syndrome (SS) is an autoimmune disease characterized by dryness of the mouth and the eyes.,"[{""Sjogren's"": 'B-Entity'}, {'syndrome': 'I-Entity'}, {'(SS)': 'O'}, {'is': 'O'}, {'an': 'O'}, {'autoimmune': 'B-Entity'}, {'disease': 'I-Entity'}, {'characterized': 'O'}, {'by': 'O'}, {'dryness': 'B-Entity'}, {'of': 'I-Entity'}, {'the': 'I-Entity'}, {'mouth': 'I-Entity'}, {'and': 'I-Entity'}, {'the': 'I-Entity'}, {'eyes.': 'I-Entity'}]"
"The pulmonary manifestations of primary Sjogren syndrome may be categorized as airway abnormalities, interstitial pneumonias, and lymphoproliferative disorders; in each category, bronchiectasis or centrilobular nodules, nonspecific interstitial pneumonia, and lymphoid interstitial pneumonia are common.","[{'The': 'O'}, {'pulmonary': 'O'}, {'manifestations': 'O'}, {'of': 'O'}, {'primary': 'B-Entity'}, {'Sjogren': 'I-Entity'}, {'syndrome': 'I-Entity'}, {'may': 'O'}, {'be': 'O'}, {'categorized': 'O'}, {'as': 'O'}, {'airway': 'B-Entity'}, {'abnormalities,': 'I-Entity'}, {'interstitial': 'B-Entity'}, {'pneumonias,': 'I-Entity'}, {'and': 'O'}, {'lymphoproliferative': 'B-Entity'}, {'disorders;': 'I-Entity'}, {'in': 'O'}, {'each': 'O'}, {'category,': 'O'}, {'bronchiectasis': 'I-Entity'}, {'or': 'O'}, {'centrilobular': 'O'}, {'nodules,': 'O'}, {'nonspecific': 'O'}, {'interstitial': 'B-Entity'}, {'pneumonia,': 'I-Entity'}]"
Acute pericarditis may be the heralding manifestation of various systemic inflammatory diseases (SIDs).,"[{'Acute': 'O'}, {'pericarditis': 'I-Entity'}, {'may': 'O'}, {'be': 'O'}, {'the': 'O'}, {'heralding': 'O'}, {'manifestation': 'O'}, {'of': 'O'}, {'various': 'O'}, {'systemic': 'O'}, {'inflammatory': 'B-Entity'}, {'diseases': 'I-Entity'}, {'(SIDs).': 'O'}]"
"Our data show that higher salivary T≈í‚â§ expression characterizes patients with pSS, while T≈í‚â§(4) sulfoxide and T≈í‚â§(10) salivary expression was selectively present in patients with sicca symptoms.","[{'Our': 'O'}, {'data': 'O'}, {'show': 'O'}, {'that': 'O'}, {'higher': 'O'}, {'salivary': 'O'}, {'T≈í‚â§': 'O'}, {'expression': 'O'}, {'characterizes': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'pSS,': 'I-Entity'}, {'while': 'O'}, {'T≈í‚â§(4)': 'O'}, {'sulfoxide': 'I-Entity'}, {'and': 'O'}, {'T≈í‚â§(10)': 'O'}]"
"The patient was suffering from typical clinical PBC and SS, and developed decompensated liver cirrhosis after 32 months of ursodeoxycholic acid (UDCA) therapy.","[{'The': 'O'}, {'patient': 'O'}, {'was': 'O'}, {'suffering': 'O'}, {'from': 'O'}, {'typical': 'O'}, {'clinical': 'O'}, {'PBC': 'I-Entity'}, {'and': 'O'}, {'SS,': 'I-Entity'}, {'and': 'O'}, {'developed': 'O'}, {'decompensated': 'O'}, {'liver': 'B-Entity'}, {'cirrhosis': 'I-Entity'}, {'after': 'O'}, {'32': 'O'}, {'months': 'O'}, {'of': 'O'}, {'ursodeoxycholic': 'B-Entity'}, {'acid': 'I-Entity'}, {'(UDCA)': 'O'}, {'therapy.': 'O'}]"
The silent presentation of the splenic artery aneurysm should previse the clinicians that such an occurrence may cause a significant diagnostic dilemma.University.,"[{'The': 'O'}, {'silent': 'O'}, {'presentation': 'O'}, {'of': 'O'}, {'the': 'O'}, {'splenic': 'B-Entity'}, {'artery': 'I-Entity'}, {'aneurysm': 'I-Entity'}, {'should': 'O'}, {'previse': 'O'}, {'the': 'O'}, {'clinicians': 'O'}, {'that': 'O'}, {'such': 'O'}, {'an': 'O'}, {'occurrence': 'O'}, {'may': 'O'}, {'cause': 'O'}, {'a': 'O'}, {'significant': 'O'}, {'diagnostic': 'O'}, {'dilemma.University.': 'O'}]"
Sixteen patients with SS suffered from deficient secretion of saliva due to an autoimmune destruction of salivary glands leading to dry mouth symptoms (xerostomia).,"[{'Sixteen': 'O'}, {'patients': 'O'}, {'with': 'O'}, {'SS': 'I-Entity'}, {'suffered': 'O'}, {'from': 'O'}, {'deficient': 'O'}, {'secretion': 'O'}, {'of': 'O'}, {'saliva': 'O'}, {'due': 'O'}, {'to': 'O'}, {'an': 'O'}, {'autoimmune': 'O'}, {'destruction': 'I-Entity'}, {'of': 'O'}, {'salivary': 'O'}, {'glands': 'O'}, {'leading': 'O'}, {'to': 'O'}, {'dry': 'B-Entity'}, {'mouth': 'I-Entity'}, {'symptoms': 'O'}, {'(xerostomia).': 'O'}]"
"Extraglandular organ involvement, often involving the retroperitoneum, pancreas, kidney and lung, was often discovered at the time of IgG4-related MD diagnosis.","[{'Extraglandular': 'O'}, {'organ': 'O'}, {'involvement,': 'O'}, {'often': 'O'}, {'involving': 'O'}, {'the': 'O'}, {'retroperitoneum,': 'O'}, {'pancreas,': 'O'}, {'kidney': 'O'}, {'and': 'O'}, {'lung,': 'O'}, {'was': 'O'}, {'often': 'O'}, {'discovered': 'O'}, {'at': 'O'}, {'the': 'O'}, {'time': 'O'}, {'of': 'O'}, {'IgG4-related': 'O'}, {'MD': 'I-Entity'}, {'diagnosis.': 'O'}]"
DNA was extracted from the affected inflammatory lesions.,"[{'DNA': 'O'}, {'was': 'O'}, {'extracted': 'O'}, {'from': 'O'}, {'the': 'O'}, {'affected': 'O'}, {'inflammatory': 'O'}, {'lesions.': 'O'}]"
"Two months before admission, the patient had a blood potassium level of 1.7 mmol/L.","[{'Two': 'O'}, {'months': 'O'}, {'before': 'O'}, {'admission,': 'O'}, {'the': 'O'}, {'patient': 'O'}, {'had': 'O'}, {'a': 'O'}, {'blood': 'O'}, {'potassium': 'I-Entity'}, {'level': 'O'}, {'of': 'O'}, {'1.7': 'O'}, {'mmol/L.': 'O'}]"
"Increased serum levels of CX3CL1 protein were observed in SS patients compared with controls (P < 0.0001) and in RA patients compared with controls (P < 0.0001), but no difference was found between Sicca patients and controls (P = 0.22).","[{'Increased': 'O'}, {'serum': 'O'}, {'levels': 'O'}, {'of': 'O'}, {'CX3CL1': 'O'}, {'protein': 'O'}, {'were': 'O'}, {'observed': 'O'}, {'in': 'O'}, {'SS': 'I-Entity'}, {'patients': 'O'}, {'compared': 'O'}, {'with': 'O'}, {'controls': 'O'}, {'(P': 'O'}, {'<': 'O'}, {'0.0001)': 'O'}, {'and': 'O'}, {'in': 'O'}, {'RA': 'I-Entity'}, {'patients': 'O'}, {'compared': 'O'}, {'with': 'O'}, {'controls': 'O'}, {'(P': 'O'}, {'<': 'O'}, {'0.0001),': 'O'}, {'but': 'O'}, {'no': 'O'}, {'difference': 'O'}, {'was': 'O'}, {'found': 'O'}, {'between': 'O'}, {'Sicca': 'O'}, {'patients': 'O'}, {'and': 'O'}, {'controls': 'O'}, {'(P': 'O'}, {'=': 'O'}, {'0.22).': 'O'}]"
"The purpose of this study was to answer the following question: in all patients referred for MSGB, did strict application of focus scoring criteria alter the sensitivity of and predictive value of the MSGB in the diagnosis of SS compared with the initial interpretation?","[{'The': 'O'}, {'purpose': 'O'}, {'of': 'O'}, {'this': 'O'}, {'study': 'O'}, {'was': 'O'}, {'to': 'O'}, {'answer': 'O'}, {'the': 'O'}, {'following': 'O'}, {'question:': 'O'}, {'in': 'O'}, {'all': 'O'}, {'patients': 'O'}, {'referred': 'O'}, {'for': 'O'}, {'MSGB,': 'O'}, {'did': 'O'}, {'strict': 'O'}, {'application': 'O'}, {'of': 'O'}, {'focus': 'O'}, {'scoring': 'O'}, {'criteria': 'O'}, {'alter': 'O'}, {'the': 'O'}, {'sensitivity': 'O'}, {'of': 'O'}, {'and': 'O'}, {'predictive': 'O'}, {'value': 'O'}, {'of': 'O'}, {'the': 'O'}, {'MSGB': 'O'}, {'in': 'O'}, {'the': 'O'}, {'diagnosis': 'O'}, {'of': 'O'}, {'SS': 'I-Entity'}, {'compared': 'O'}, {'with': 'O'}, {'the': 'O'}, {'initial': 'O'}, {'interpretation?': 'O'}]"
